email,Location,Timestamp,Unit Price,Max_unit_price,Products List
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,30,30,Cucumber
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,30,30,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-13 8:00:00,121,121,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-13 8:00:00,121,121,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,121,121,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,78,78,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,78,78,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-05 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-05 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-12 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-12 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-19 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-19 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-26 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-03-26 8:00:00,65,65,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-02 8:00:00,65,65,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-02 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-09 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-09 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-16 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-16 8:00:00,68,68,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-23 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-23 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-30 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-04-30 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-05-07 8:00:00,67,67,Cucumber
Lia,benchmark location 1 supermarket Queens,2024-05-07 8:00:00,68,68,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-01-02 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-01-02 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-02-13 8:00:00,25.3,25.3,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,25.3,25.3,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,31.63,31.63,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-02-27 8:00:00,31.63,31.63,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,35,35,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-19 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-19 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,40,40,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,45,45,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-02 8:00:00,45,45,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-02 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,50,50,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,80,80,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,80,80,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,80,80,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,80,80,Cucumber
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,80,80,Cucumber
Lia,benchmark location 1 Sunday market Piaza,2024-02-20 8:00:00,275,275,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-02-27 8:00:00,290,290,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-03-05 8:00:00,300,300,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-03-12 8:00:00,300,300,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-03-19 8:00:00,330,330,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-03-26 8:00:00,300,300,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-04-09 8:00:00,330,330,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-04-16 8:00:00,350,350,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-04-23 8:00:00,330,330,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-05-07 8:00:00,280,280,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-01-02 8:00:00,37,37,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-03-05 8:00:00,330,330,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-03-12 8:00:00,300,300,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-03-19 8:00:00,350,350,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-04-16 8:00:00,340,340,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-04-23 8:00:00,330,330,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 2 Sunday market Bole,2024-05-07 8:00:00,300,300,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-02-27 8:00:00,240,240,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-03-05 8:00:00,330,330,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-03-12 8:00:00,300,300,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-04-02 8:00:00,280,280,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-04-09 8:00:00,300,300,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-04-16 8:00:00,320,320,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-04-23 8:00:00,300,300,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 3 Sunday market Gerji,2024-05-07 8:00:00,290,290,Garlic
Lia,benchmark location 1 Suk Bole,2024-01-02 8:00:00,40,40,Garlic
Lia,benchmark location 1 Suk Bole,2024-02-13 8:00:00,300,300,Garlic
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,290,290,Garlic
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,320,320,Garlic
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,300,300,Garlic
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,320,320,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,380,380,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,360,360,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,370,370,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,370,370,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,340,340,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,380,380,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,360,360,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,350,350,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,360,360,Garlic
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,320,320,Garlic
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,335,335,Garlic
Lia,benchmark location 2 Suk Gulele,2024-02-13 8:00:00,240,240,Garlic
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,240,240,Garlic
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,260,260,Garlic
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,280,280,Garlic
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,320,320,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,260,260,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,270,270,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,280,280,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,320,320,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,320,320,Garlic
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-02 8:00:00,290,290,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-16 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-16 8:00:00,320,320,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-23 8:00:00,330,330,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-23 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-30 8:00:00,310,310,Garlic
Lia,benchmark location 2 Suk Gulele,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,280,280,Garlic
Lia,benchmark location 2 Suk Gulele,2024-05-07 8:00:00,310,310,Garlic
Lia,benchmark location 3 Suk Yeka,2024-02-13 8:00:00,300,300,Garlic
Lia,benchmark location 3 Suk Yeka,2024-02-20 8:00:00,280,280,Garlic
Lia,benchmark location 3 Suk Yeka,2024-02-20 8:00:00,270,270,Garlic
Lia,benchmark location 3 Suk Yeka,2024-02-27 8:00:00,280,280,Garlic
Lia,benchmark location 3 Suk Yeka,2024-02-27 8:00:00,280,280,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-05 8:00:00,280,280,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-05 8:00:00,250,250,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-12 8:00:00,350,350,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-12 8:00:00,260,260,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-19 8:00:00,350,350,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-19 8:00:00,320,320,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-26 8:00:00,330,330,Garlic
Lia,benchmark location 3 Suk Yeka,2024-03-26 8:00:00,320,320,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-09 8:00:00,360,360,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-09 8:00:00,320,320,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-16 8:00:00,260,260,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-16 8:00:00,290,290,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-23 8:00:00,320,320,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-23 8:00:00,310,310,Garlic
Lia,benchmark location 3 Suk Yeka,2024-04-30 8:00:00,300,300,Garlic
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,300,300,Garlic
Lia,benchmark location 3 Suk Yeka,2024-05-07 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-02-13 8:00:00,280,280,Garlic
Lia,benchmark location 4 Suk Arada,2024-02-20 8:00:00,280,280,Garlic
Lia,benchmark location 4 Suk Arada,2024-02-20 8:00:00,275,275,Garlic
Lia,benchmark location 4 Suk Arada,2024-02-27 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-02-27 8:00:00,320,320,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-05 8:00:00,320,320,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-05 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-12 8:00:00,370,370,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-12 8:00:00,350,350,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-19 8:00:00,350,350,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-19 8:00:00,350,350,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-26 8:00:00,360,360,Garlic
Lia,benchmark location 4 Suk Arada,2024-03-26 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-09 8:00:00,350,350,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-16 8:00:00,360,360,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-16 8:00:00,330,330,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-23 8:00:00,330,330,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-23 8:00:00,320,320,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-30 8:00:00,330,330,Garlic
Lia,benchmark location 4 Suk Arada,2024-04-30 8:00:00,320,320,Garlic
Lia,benchmark location 4 Suk Arada,2024-05-07 8:00:00,300,300,Garlic
Lia,benchmark location 4 Suk Arada,2024-05-07 8:00:00,315,315,Garlic
Lia,benchmark location 5 Suk Lideta,2024-02-13 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-02-20 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-02-20 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-02-27 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-02-27 8:00:00,350,350,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-05 8:00:00,330,330,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-05 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-12 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-12 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-19 8:00:00,350,350,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-19 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-26 8:00:00,340,340,Garlic
Lia,benchmark location 5 Suk Lideta,2024-03-26 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-02 8:00:00,350,350,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-02 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-09 8:00:00,330,330,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-09 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-16 8:00:00,330,330,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-16 8:00:00,310,310,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-23 8:00:00,310,310,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-23 8:00:00,300,300,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-30 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-04-30 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,320,320,Garlic
Lia,benchmark location 5 Suk Lideta,2024-05-07 8:00:00,320,320,Garlic
Lia,benchmark location 1 supermarket Queens,2024-02-13 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-02-20 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-02-27 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-05 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-05 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-12 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-12 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-19 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-26 8:00:00,300,300,Garlic
Lia,benchmark location 1 supermarket Queens,2024-03-26 8:00:00,380,380,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-02 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-02 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-09 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-09 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-16 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-16 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-23 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-23 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-30 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-04-30 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-05-07 8:00:00,312,312,Garlic
Lia,benchmark location 1 supermarket Queens,2024-05-07 8:00:00,312,312,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-01-02 8:00:00,40,40,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-02-13 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-02-20 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-02-27 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-02-27 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-03-05 8:00:00,295,295,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-03-12 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-03-19 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-03-26 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-02 8:00:00,280,280,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,280,280,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-09 8:00:00,280,280,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-16 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-23 8:00:00,290,290,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,320,320,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-04-30 8:00:00,350,350,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,350,350,Garlic
Lia,benchmark location 2 supermarket Purpose black,2024-05-07 8:00:00,350,350,Garlic
Lia,benchmark location 1 Sunday market Piaza,2024-02-20 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-02-27 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-03-05 8:00:00,85,85,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-03-12 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-03-19 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-03-26 8:00:00,75,75,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-04-02 8:00:00,75,75,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-04-09 8:00:00,90,90,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-04-16 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-04-23 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-04-30 8:00:00,80,80,Ginger
Lia,benchmark location 1 Sunday market Piaza,2024-05-07 8:00:00,70,70,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-01-02 8:00:00,37,37,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-02-20 8:00:00,85,85,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-02-27 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-03-05 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-03-12 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-03-26 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-04-02 8:00:00,90,90,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-04-09 8:00:00,90,90,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-04-16 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-04-23 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-04-30 8:00:00,80,80,Ginger
Lia,benchmark location 2 Sunday market Bole,2024-05-07 8:00:00,80,80,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-02-20 8:00:00,70,70,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-03-05 8:00:00,80,80,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-03-12 8:00:00,80,80,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-03-26 8:00:00,80,80,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-04-02 8:00:00,80,80,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-04-09 8:00:00,85,85,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-04-16 8:00:00,75,75,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-04-23 8:00:00,60,60,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-04-30 8:00:00,75,75,Ginger
Lia,benchmark location 3 Sunday market Gerji,2024-05-07 8:00:00,75,75,Ginger
Lia,benchmark location 1 Suk Bole,2024-01-02 8:00:00,40,40,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-13 8:00:00,120,120,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-13 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-20 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-02-27 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-05 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,110,110,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-12 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-19 8:00:00,80,80,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-03-26 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-02 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,100,100,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-09 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-16 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-23 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-04-30 8:00:00,85,85,Ginger
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,90,90,Ginger
Lia,benchmark location 1 Suk Bole,2024-05-07 8:00:00,80,80,Ginger
Lia,benchmark location 2 Suk Gulele,2024-02-13 8:00:00,40,40,Ginger
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,70,70,Ginger
Lia,benchmark location 2 Suk Gulele,2024-02-20 8:00:00,70,70,Ginger
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,90,90,Ginger
Lia,benchmark location 2 Suk Gulele,2024-02-27 8:00:00,95,95,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,90,90,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-05 8:00:00,70,70,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,60,60,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-12 8:00:00,70,70,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,90,90,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-19 8:00:00,80,80,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,80,80,Ginger
Lia,benchmark location 2 Suk Gulele,2024-03-26 8:00:00,90,90,Ginger
Lia,benchmark location 2 Suk Gulele,2024-04-02 8:00:00,85,85,Ginger
Lia,benchmark location 2 Suk Gulele,2024-04-02 8:00:00,95,95,Ginger
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,90,90,Ginger
Lia,benchmark location 2 Suk Gulele,2024-04-09 8:00:00,95,95,Ginger
